Reporting_Period,County,Facility_Name,Number_of_Incarcerated_in_the_Facility,Total_Number_Tested,Total_Confirmed_Positive,Confirmed_at_Intake_(Optional),Confirmed_in_First_14 Days_(Optional),Confirmed_In_Custody_(Optional),Hospitalized,Estimated_Resolved,Deaths,Additional_Information_(Optional),Staff_Tested,Staff_Confirmed_Positive,Staff_Resolved,Additional_County_Information
8/16/20 - 8/22/20,Solano,,,,,,,,,,,,<11,0,0,
8/23/20 - 8/29/20,Solano,,,,,,,,,,,,<11,0,0,
8/30/20 - 9/05/20,Solano,,,,,,,,,,,,No Data Reported,,,
8/30/20 - 9/05/20,Solano,,,,,,,,,,,,<11,<11,0,
9/06/20 - 9/12/20,Solano,,,,,,,,,,,,No Data Reported,,,
9/06/20 - 9/12/20,Solano,,,,,,,,,,,,<11,0,0,
9/13/20 - 9/19/20,Solano,,,,,,,,,,,,<11,0,0,
9/20/20 - 9/26/20,Solano,,,,,,,,,,,,0,0,0,
9/27/20 - 10/03/20,Solano,,,,,,,,,,,,<11,0,0,
10/04/20 - 10/10/20,Sonoma,Sonoma Main Adult Detention,667,82,<11,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Sonoma,Sonoma Main Adult Detention,687,69,<11,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Sonoma,Sonoma Main Adult Detention,675,38,<11,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Sonoma,Sonoma Main Adult Detention,696,103,0,,,,0,0,0,,,,,
11/01/20 - 11/07/20,Sonoma,Sonoma Main Adult Detention,660,26,0,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Sonoma,Sonoma Main Adult Detention,576,78,0,,,,0,0,0,,,,,
7/26/20 - 8/01/20,Sonoma,Sonoma Main Adult Detention,636,<11,0,,,,0,0,0,,,,,
8/02/20 - 8/08/20,Sonoma,Sonoma Main Adult Detention,649,82,0,,,,0,0,0,,,,,
8/09/20 - 8/15/20,Sonoma,Sonoma Main Adult Detention,678,22,0,,,,0,0,0,,,,,
8/16/20 - 8/22/20,Sonoma,Sonoma Main Adult Detention,665,78,<11,,,,0,0,0,,,,,
8/23/20 - 8/29/20,Sonoma,Sonoma Main Adult Detention,688,36,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Sonoma,Sonoma Main Adult Detention,720,59,<11,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Sonoma,Sonoma Main Adult Detention,665,<11,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Sonoma,Sonoma Main Adult Detention,677,42,<11,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Sonoma,Sonoma Main Adult Detention,653,78,<11,,,,0,0,0,,,,,
9/27/20 - 10/03/20,Sonoma,Sonoma Main Adult Detention,739,96,<11,,,,0,0,0,,,,,
10/04/20 - 10/10/20,Sonoma,Sonoma-North County Facility,87,0,0,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Sonoma,Sonoma-North County Facility,77,85,<11,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Sonoma,Sonoma-North County Facility,67,0,0,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Sonoma,Sonoma-North County Facility,59,0,0,,,,0,0,0,,,,,
11/01/20 - 11/07/20,Sonoma,Sonoma-North County Facility,53,55,<11,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Sonoma,Sonoma-North County Facility,39,0,0,,,,0,0,0,,,,,
7/26/20 - 8/01/20,Sonoma,Sonoma-North County Facility,0,0,0,,,,0,0,0,,,,,
8/02/20 - 8/08/20,Sonoma,Sonoma-North County Facility,0,0,0,,,,0,0,0,,,,,
8/09/20 - 8/15/20,Sonoma,Sonoma-North County Facility,0,0,0,,,,0,0,0,,,,,
8/16/20 - 8/22/20,Sonoma,Sonoma-North County Facility,0,0,0,,,,0,0,0,,,,,
8/23/20 - 8/29/20,Sonoma,Sonoma-North County Facility,0,0,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Sonoma,Sonoma-North County Facility,0,0,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Sonoma,Sonoma-North County Facility,67,0,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Sonoma,Sonoma-North County Facility,76,0,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Sonoma,Sonoma-North County Facility,87,0,0,,,,0,0,0,,,,,
9/27/20 - 10/03/20,Sonoma,Sonoma-North County Facility,94,0,0,,,,0,0,0,,,,,
10/04/20 - 10/10/20,Sonoma,,,,,,,,,,,,24,0,0,
10/11/20 - 10/17/20,Sonoma,,,,,,,,,,,,91,0,0,
10/18/20 - 10/24/20,Sonoma,,,,,,,,,,,,61,0,0,
10/25/20 - 10/31/20,Sonoma,,,,,,,,,,,,104,0,0,
11/01/20 - 11/07/20,Sonoma,,,,,,,,,,,,<11,0,0,
7/19/20 - 7/25/20,Sonoma,,,,,,,,,,,,<11,0,0,
7/26/20 - 8/01/20,Sonoma,,,,,,,,,,,,<11,0,0,
8/02/20 - 8/08/20,Sonoma,,,,,,,,,,,,0,0,0,
8/09/20 - 8/15/20,Sonoma,,,,,,,,,,,,45,0,0,
8/16/20 - 8/22/20,Sonoma,,,,,,,,,,,,<11,0,0,
8/23/20 - 8/29/20,Sonoma,,,,,,,,,,,,31,0,0,
8/30/20 - 9/05/20,Sonoma,,,,,,,,,,,,16,<11,0,
9/06/20 - 9/12/20,Sonoma,,,,,,,,,,,,<11,0,0,
9/13/20 - 9/19/20,Sonoma,,,,,,,,,,,,78,0,0,
9/20/20 - 9/26/20,Sonoma,,,,,,,,,,,,27,0,0,
9/27/20 - 10/03/20,Sonoma,,,,,,,,,,,,<11,0,0,
10/04/20 - 10/10/20,Stanislaus,Public Safety Center Units 1 & 2,148,0,0,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Stanislaus,Public Safety Center Units 1 & 2,162,0,0,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Stanislaus,Public Safety Center Units 1 & 2,167,0,0,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Stanislaus,Public Safety Center Units 1 & 2,168,0,0,,,,0,0,0,,,,,
11/01/20 - 11/07/20,Stanislaus,Public Safety Center Units 1 & 2,163,<11,0,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Stanislaus,Public Safety Center Units 1 & 2,147,0,0,,,,0,0,0,,,,,
7/26/20 - 8/01/20,Stanislaus,Public Safety Center Units 1 & 2,149,0,0,,,,0,0,0,,,,,
8/02/20 - 8/08/20,Stanislaus,Public Safety Center Units 1 & 2,165,0,0,,,,0,0,0,,,,,
8/09/20 - 8/15/20,Stanislaus,Public Safety Center Units 1 & 2,168,0,0,,,,0,0,0,,,,,
8/16/20 - 8/22/20,Stanislaus,Public Safety Center Units 1 & 2,182,0,0,,,,0,0,0,,,,,
8/23/20 - 8/29/20,Stanislaus,Public Safety Center Units 1 & 2,187,0,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Stanislaus,Public Safety Center Units 1 & 2,181,<11,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Stanislaus,Public Safety Center Units 1 & 2,191,0,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Stanislaus,Public Safety Center Units 1 & 2,188,0,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Stanislaus,Public Safety Center Units 1 & 2,174,0,0,,,,0,0,0,,,,,
9/27/20 - 10/03/20,Stanislaus,Public Safety Center Units 1 & 2,178,0,0,,,,0,0,0,,,,,
10/04/20 - 10/10/20,Stanislaus,REACT Center,122,0,0,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Stanislaus,REACT Center,106,0,0,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Stanislaus,REACT Center,109,0,0,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Stanislaus,REACT Center,106,0,0,,,,0,0,0,,,,,
11/01/20 - 11/07/20,Stanislaus,REACT Center,109,0,0,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Stanislaus,REACT Center,102,0,0,,,,0,0,0,,,,,
7/26/20 - 8/01/20,Stanislaus,REACT Center,93,0,0,,,,0,0,0,,,,,
8/02/20 - 8/08/20,Stanislaus,REACT Center,93,0,0,,,,0,0,0,,,,,
8/09/20 - 8/15/20,Stanislaus,REACT Center,100,0,0,,,,0,0,0,,,,,
8/16/20 - 8/22/20,Stanislaus,REACT Center,108,0,0,,,,0,0,0,,,,,
8/23/20 - 8/29/20,Stanislaus,REACT Center,119,0,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Stanislaus,REACT Center,126,<11,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Stanislaus,REACT Center,135,0,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Stanislaus,REACT Center,141,0,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Stanislaus,REACT Center,151,0,0,,,,0,0,0,,,,,
9/27/20 - 10/03/20,Stanislaus,REACT Center,142,0,0,,,,0,0,0,,,,,
10/04/20 - 10/10/20,Stanislaus,Stanislaus Co. Public Safety Center,776,<11,0,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Stanislaus,Stanislaus Co. Public Safety Center,791,<11,0,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Stanislaus,Stanislaus Co. Public Safety Center,802,<11,0,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Stanislaus,Stanislaus Co. Public Safety Center,829,<11,0,,,,0,0,0,,,,,
11/01/20 - 11/07/20,Stanislaus,Stanislaus Co. Public Safety Center,859,<11,0,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Stanislaus,Stanislaus Co. Public Safety Center,804,<11,0,,,,0,0,0,,,,,
7/26/20 - 8/01/20,Stanislaus,Stanislaus Co. Public Safety Center,822,<11,<11,,,,0,<11,0,,,,,
8/02/20 - 8/08/20,Stanislaus,Stanislaus Co. Public Safety Center,799,<11,0,,,,0,0,0,,,,,
8/09/20 - 8/15/20,Stanislaus,Stanislaus Co. Public Safety Center,810,<11,0,,,,0,0,0,,,,,
8/16/20 - 8/22/20,Stanislaus,Stanislaus Co. Public Safety Center,823,<11,<11,,,,0,<11,0,,,,,
8/23/20 - 8/29/20,Stanislaus,Stanislaus Co. Public Safety Center,822,<11,<11,,,,0,<11,0,,,,,
8/30/20 - 9/05/20,Stanislaus,Stanislaus Co. Public Safety Center,814,<11,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Stanislaus,Stanislaus Co. Public Safety Center,841,<11,<11,,,,0,<11,0,,,,,
9/13/20 - 9/19/20,Stanislaus,Stanislaus Co. Public Safety Center,859,<11,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Stanislaus,Stanislaus Co. Public Safety Center,850,<11,0,,,,0,0,0,,,,,
9/27/20 - 10/03/20,Stanislaus,Stanislaus Co. Public Safety Center,869,<11,0,,,,0,0,0,,,,,
10/04/20 - 10/10/20,Stanislaus,,,,,,,,,,,,<11,<11,0,
10/11/20 - 10/17/20,Stanislaus,,,,,,,,,,,,<11,0,0,
10/18/20 - 10/24/20,Stanislaus,,,,,,,,,,,,<11,0,<11,
10/25/20 - 10/31/20,Stanislaus,,,,,,,,,,,,<11,0,0,
11/01/20 - 11/07/20,Stanislaus,,,,,,,,,,,,<11,<11,<11,
7/19/20 - 7/25/20,Stanislaus,,,,,,,,,,,,<11,0,0,
7/26/20 - 8/01/20,Stanislaus,,,,,,,,,,,,<11,<11,<11,
8/02/20 - 8/08/20,Stanislaus,,,,,,,,,,,,<11,0,<11,
8/09/20 - 8/15/20,Stanislaus,,,,,,,,,,,,<11,<11,<11,
8/16/20 - 8/22/20,Stanislaus,,,,,,,,,,,,<11,0,0,
8/23/20 - 8/29/20,Stanislaus,,,,,,,,,,,,0,0,<11,
8/30/20 - 9/05/20,Stanislaus,,,,,,,,,,,,0,0,0,
9/06/20 - 9/12/20,Stanislaus,,,,,,,,,,,,0,0,0,
9/13/20 - 9/19/20,Stanislaus,,,,,,,,,,,,0,0,0,
9/20/20 - 9/26/20,Stanislaus,,,,,,,,,,,,0,0,0,
9/27/20 - 10/03/20,Stanislaus,,,,,,,,,,,,0,0,0,
11/01/20 - 11/07/20,Sutter,No Data Reported,,,,,,,,,,,,,,
10/04/20 - 10/10/20,Sutter,Sutter County Jail,171,0,0,0,0,0,0,0,0,,,,,
10/11/20 - 10/17/20,Sutter,Sutter County Jail,171,23,0,0,0,0,0,0,0,Tested for transfer to CDCR,,,,
10/18/20 - 10/24/20,Sutter,Sutter County Jail,129,46,0,0,0,0,0,0,0,We tested 46 inmates who were transported to CDCR,,,,
10/25/20 - 10/31/20,Sutter,Sutter County Jail,123,0,0,0,0,0,0,0,0,,,,,
7/19/20 - 7/25/20,Sutter,Sutter County Jail,150,0,0,0,0,0,0,0,0,,,,,
7/26/20 - 8/01/20,Sutter,Sutter County Jail,153,0,0,0,0,0,0,0,0,,,,,
8/02/20 - 8/08/20,Sutter,Sutter County Jail,155,0,0,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Sutter,Sutter County Jail,157,0,0,0,0,0,0,0,0,,,,,
8/16/20 - 8/22/20,Sutter,Sutter County Jail,162,<11,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Sutter,Sutter County Jail,171,<11,0,0,0,0,0,0,0,,,,,
8/30/20 - 9/05/20,Sutter,Sutter County Jail,183,0,0,0,0,0,0,0,0,,,,,
9/06/20 - 9/12/20,Sutter,Sutter County Jail,185,0,0,0,0,0,0,0,0,,,,,
9/13/20 - 9/19/20,Sutter,Sutter County Jail,165,0,0,0,0,0,0,0,0,,,,,
9/20/20 - 9/26/20,Sutter,Sutter County Jail,161,0,0,0,0,0,0,0,0,,,,,
9/27/20 - 10/03/20,Sutter,Sutter County Jail,171,0,0,0,0,0,0,0,0,,,,,
10/04/20 - 10/10/20,Sutter,,,,,,,,,,,,0,0,0,
10/11/20 - 10/17/20,Sutter,,,,,,,,,,,,0,0,0,
10/18/20 - 10/24/20,Sutter,,,,,,,,,,,,<11,<11,0,
10/25/20 - 10/31/20,Sutter,,,,,,,,,,,,0,0,0,
11/01/20 - 11/07/20,Sutter,,,,,,,,,,,,No Data Reported,,,
7/19/20 - 7/25/20,Sutter,,,,,,,,,,,,<11,0,0,
7/26/20 - 8/01/20,Sutter,,,,,,,,,,,,0,0,0,
8/02/20 - 8/08/20,Sutter,,,,,,,,,,,,0,0,0,
8/09/20 - 8/15/20,Sutter,,,,,,,,,,,,0,0,0,
8/16/20 - 8/22/20,Sutter,,,,,,,,,,,,0,0,0,
8/23/20 - 8/29/20,Sutter,,,,,,,,,,,,<11,0,0,
8/30/20 - 9/05/20,Sutter,,,,,,,,,,,,<11,<11,0,
9/06/20 - 9/12/20,Sutter,,,,,,,,,,,,0,0,0,
9/13/20 - 9/19/20,Sutter,,,,,,,,,,,,0,0,0,
9/20/20 - 9/26/20,Sutter,,,,,,,,,,,,0,0,0,
9/27/20 - 10/03/20,Sutter,,,,,,,,,,,,0,0,0,
10/04/20 - 10/10/20,Tehama,No Data Reported,,,,,,,,,,,,,,
10/11/20 - 10/17/20,Tehama,No Data Reported,,,,,,,,,,,,,,
10/18/20 - 10/24/20,Tehama,No Data Reported,,,,,,,,,,,,,,
11/01/20 - 11/07/20,Tehama,No Data Reported,,,,,,,,,,,,,,
7/19/20 - 7/25/20,Tehama,No Data Reported,,,,,,,,,,,,,,
7/26/20 - 8/01/20,Tehama,No Data Reported,,,,,,,,,,,,,,
8/02/20 - 8/08/20,Tehama,No Data Reported,,,,,,,,,,,,,,
8/09/20 - 8/15/20,Tehama,No Data Reported,,,,,,,,,,,,,,
8/16/20 - 8/22/20,Tehama,No Data Reported,,,,,,,,,,,,,,
8/23/20 - 8/29/20,Tehama,No Data Reported,,,,,,,,,,,,,,
8/30/20 - 9/05/20,Tehama,No Data Reported,,,,,,,,,,,,,,
9/06/20 - 9/12/20,Tehama,No Data Reported,,,,,,,,,,,,,,
9/13/20 - 9/19/20,Tehama,No Data Reported,,,,,,,,,,,,,,
9/20/20 - 9/26/20,Tehama,No Data Reported,,,,,,,,,,,,,,
9/27/20 - 10/03/20,Tehama,No Data Reported,,,,,,,,,,,,,,
10/04/20 - 10/10/20,Tehama,,,,,,,,,,,,No Data Reported,,,
10/11/20 - 10/17/20,Tehama,,,,,,,,,,,,No Data Reported,,,
10/18/20 - 10/24/20,Tehama,,,,,,,,,,,,No Data Reported,,,
11/01/20 - 11/07/20,Tehama,,,,,,,,,,,,No Data Reported,,,
7/19/20 - 7/25/20,Tehama,,,,,,,,,,,,No Data Reported,,,
7/26/20 - 8/01/20,Tehama,,,,,,,,,,,,No Data Reported,,,
8/02/20 - 8/08/20,Tehama,,,,,,,,,,,,No Data Reported,,,
8/09/20 - 8/15/20,Tehama,,,,,,,,,,,,No Data Reported,,,
8/16/20 - 8/22/20,Tehama,,,,,,,,,,,,No Data Reported,,,
8/23/20 - 8/29/20,Tehama,,,,,,,,,,,,No Data Reported,,,
8/30/20 - 9/05/20,Tehama,,,,,,,,,,,,No Data Reported,,,
9/06/20 - 9/12/20,Tehama,,,,,,,,,,,,No Data Reported,,,
9/13/20 - 9/19/20,Tehama,,,,,,,,,,,,No Data Reported,,,
9/20/20 - 9/26/20,Tehama,,,,,,,,,,,,No Data Reported,,,
9/27/20 - 10/03/20,Tehama,,,,,,,,,,,,No Data Reported,,,
10/04/20 - 10/10/20,Trinity,No Data Reported,,,,,,,,,,,,,,
11/01/20 - 11/07/20,Trinity,No Data Reported,,,,,,,,,,,,,,
9/06/20 - 9/12/20,Trinity,No Data Reported,,,,,,,,,,,,,,
9/20/20 - 9/26/20,Trinity,No Data Reported,,,,,,,,,,,,,,
9/27/20 - 10/03/20,Trinity,No Data Reported,,,,,,,,,,,,,,
10/11/20 - 10/17/20,Trinity,Trinity County Detention Facility,57,<11,0,0,0,0,0,0,0,,,,,
10/18/20 - 10/24/20,Trinity,Trinity County Detention Facility,53,<11,0,0,0,,0,0,0,,,,,
10/25/20 - 10/31/20,Trinity,Trinity County Detention Facility,53,<11,0,0,,,0,0,0,,,,,
7/19/20 - 7/25/20,Trinity,Trinity County Detention Facility,56,0,0,0,0,0,0,U,0,,,,,
7/26/20 - 8/01/20,Trinity,Trinity County Detention Facility,55,0,0,0,0,0,0,U,0,,,,,
8/02/20 - 8/08/20,Trinity,Trinity County Detention Facility,57,<11,0,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Trinity,Trinity County Detention Facility,59,<11,0,0,0,0,0,0,0,,,,,
8/16/20 - 8/22/20,Trinity,Trinity County Detention Facility,58,<11,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Trinity,Trinity County Detention Facility,57,0,0,0,0,0,0,0,0,,,,,
8/30/20 - 9/05/20,Trinity,Trinity County Detention Facility,59,<11,0,0,0,0,0,0,0,,,,,
9/13/20 - 9/19/20,Trinity,Trinity County Detention Facility,59,<11,0,0,0,0,0,0,0,,,,,
10/04/20 - 10/10/20,Trinity,,,,,,,,,,,,No Data Reported,,,
10/11/20 - 10/17/20,Trinity,,,,,,,,,,,,0,0,0,
10/18/20 - 10/24/20,Trinity,,,,,,,,,,,,<11,0,0,
10/25/20 - 10/31/20,Trinity,,,,,,,,,,,,0,0,0,
11/01/20 - 11/07/20,Trinity,,,,,,,,,,,,No Data Reported,,,
7/19/20 - 7/25/20,Trinity,,,,,,,,,,,,U,0,0,
7/26/20 - 8/01/20,Trinity,,,,,,,,,,,,0,0,U,
8/02/20 - 8/08/20,Trinity,,,,,,,,,,,,<11,0,0,
8/09/20 - 8/15/20,Trinity,,,,,,,,,,,,<11,0,0,
8/16/20 - 8/22/20,Trinity,,,,,,,,,,,,<11,<11,<11,
8/23/20 - 8/29/20,Trinity,,,,,,,,,,,,<11,0,<11,
8/30/20 - 9/05/20,Trinity,,,,,,,,,,,,<11,0,0,
9/06/20 - 9/12/20,Trinity,,,,,,,,,,,,No Data Reported,,,
9/13/20 - 9/19/20,Trinity,,,,,,,,,,,,0,0,0,
9/20/20 - 9/26/20,Trinity,,,,,,,,,,,,No Data Reported,,,
9/27/20 - 10/03/20,Trinity,,,,,,,,,,,,No Data Reported,,,
10/04/20 - 10/10/20,Tulare,Bob Wiley Detention Facility,593,0,0,0,0,0,0,0,0,,,,,
10/11/20 - 10/17/20,Tulare,Bob Wiley Detention Facility,602,0,0,0,0,0,0,0,0,,,,,
10/18/20 - 10/24/20,Tulare,Bob Wiley Detention Facility,596,0,0,0,0,0,0,0,0,,,,,
10/25/20 - 10/31/20,Tulare,Bob Wiley Detention Facility,567,0,0,0,0,,0,0,0,,,,,
11/01/20 - 11/07/20,Tulare,Bob Wiley Detention Facility,579,0,0,0,0,0,0,0,0,,,,,
7/19/20 - 7/25/20,Tulare,Bob Wiley Detention Facility,502,0,0,U,U,U,0,U,0,,,,,
7/26/20 - 8/01/20,Tulare,Bob Wiley Detention Facility,558,0,0,0,0,0,0,0,0,,,,,
8/02/20 - 8/08/20,Tulare,Bob Wiley Detention Facility,531,0,0,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Tulare,Bob Wiley Detention Facility,573,0,0,0,0,0,0,0,0,,,,,
8/16/20 - 8/22/20,Tulare,Bob Wiley Detention Facility,567,0,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Tulare,Bob Wiley Detention Facility,585,0,0,0,0,0,0,0,0,,,,,
8/30/20 - 9/05/20,Tulare,Bob Wiley Detention Facility,577,0,0,0,0,0,0,0,0,,,,,
9/06/20 - 9/12/20,Tulare,Bob Wiley Detention Facility,578,0,0,0,0,0,0,0,0,,,,,
9/13/20 - 9/19/20,Tulare,Bob Wiley Detention Facility,583,0,0,0,0,,0,0,0,,,,,
9/20/20 - 9/26/20,Tulare,Bob Wiley Detention Facility,585,0,0,0,0,0,0,0,0,,,,,
9/27/20 - 10/03/20,Tulare,Bob Wiley Detention Facility,585,0,0,0,0,0,0,0,0,,,,,
10/04/20 - 10/10/20,Tulare,Pre-Trial Facility,284,170,<11,<11,<11,,0,<11,0,,,,,
10/11/20 - 10/17/20,Tulare,Pre-Trial Facility,290,178,<11,0,<11,,0,<11,0,,,,,
10/18/20 - 10/24/20,Tulare,Pre-Trial Facility,315,327,<11,<11,0,,0,<11,0,,,,,
10/25/20 - 10/31/20,Tulare,Pre-Trial Facility,386,155,<11,<11,<11,,0,<11,0,,,,,
11/01/20 - 11/07/20,Tulare,Pre-Trial Facility,295,164,<11,<11,<11,,0,<11,0,,,,,
7/19/20 - 7/25/20,Tulare,Pre-Trial Facility,216,139,22,U,U,U,0,22,0,,,,,
7/26/20 - 8/01/20,Tulare,Pre-Trial Facility,285,14,0,0,0,0,0,0,0,,,,,
8/02/20 - 8/08/20,Tulare,Pre-Trial Facility,283,46,<11,<11,<11,U,0,0,0,,,,,
8/09/20 - 8/15/20,Tulare,Pre-Trial Facility,281,52,<11,<11,<11,U,0,<11,0,,,,,
8/16/20 - 8/22/20,Tulare,Pre-Trial Facility,311,59,0,0,0,U,0,<11,0,,,,,
8/23/20 - 8/29/20,Tulare,Pre-Trial Facility,293,54,<11,<11,<11,U,0,<11,0,,,,,
8/30/20 - 9/05/20,Tulare,Pre-Trial Facility,300,61,<11,0,<11,U,0,0,0,,,,,
9/06/20 - 9/12/20,Tulare,Pre-Trial Facility,299,71,<11,0,0,0,0,0,0,,,,,
9/13/20 - 9/19/20,Tulare,Pre-Trial Facility,267,53,<11,0,<11,,0,0,0,,,,,
9/20/20 - 9/26/20,Tulare,Pre-Trial Facility,271,71,<11,<11,<11,0,0,14,0,,,,,
9/27/20 - 10/03/20,Tulare,Pre-Trial Facility,287,171,<11,0,<11,,0,0,0,,,,,
10/04/20 - 10/10/20,Tulare,South County Detention Facility,344,0,0,0,0,0,0,0,0,,,,,
10/11/20 - 10/17/20,Tulare,South County Detention Facility,346,0,0,0,0,0,0,0,0,,,,,
10/18/20 - 10/24/20,Tulare,South County Detention Facility,352,0,0,0,0,0,0,0,0,,,,,
10/25/20 - 10/31/20,Tulare,South County Detention Facility,322,0,0,0,0,0,0,0,0,,,,,
11/01/20 - 11/07/20,Tulare,South County Detention Facility,322,0,0,0,0,0,0,0,0,,,,,
7/19/20 - 7/25/20,Tulare,South County Detention Facility,203,0,0,U,U,U,0,U,0,,,,,
7/26/20 - 8/01/20,Tulare,South County Detention Facility,226,0,0,0,0,0,0,0,0,,,,,
8/02/20 - 8/08/20,Tulare,South County Detention Facility,243,0,0,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Tulare,South County Detention Facility,277,0,0,0,0,0,0,0,0,,,,,
8/16/20 - 8/22/20,Tulare,South County Detention Facility,275,0,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Tulare,South County Detention Facility,290,0,0,0,0,0,0,0,0,,,,,
8/30/20 - 9/05/20,Tulare,South County Detention Facility,290,0,0,0,0,0,0,0,0,,,,,
9/06/20 - 9/12/20,Tulare,South County Detention Facility,297,0,0,0,0,0,0,0,0,,,,,
9/13/20 - 9/19/20,Tulare,South County Detention Facility,346,0,0,0,0,0,0,0,0,,,,,
9/20/20 - 9/26/20,Tulare,South County Detention Facility,353,0,0,0,0,0,0,0,0,,,,,
9/27/20 - 10/03/20,Tulare,South County Detention Facility,350,0,0,0,0,0,0,0,0,,,,,
10/04/20 - 10/10/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,,,,,
10/11/20 - 10/17/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,,,,,
10/18/20 - 10/24/20,Tulare,Tulare County Jail,0,0,0,0,0,,0,0,0,,,,,
10/25/20 - 10/31/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,No inmates housed in this facility currently.,,,,
11/01/20 - 11/07/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,,,,,
7/19/20 - 7/25/20,Tulare,Tulare County Jail,165,0,0,U,U,U,0,0,0,,,,,
7/26/20 - 8/01/20,Tulare,Tulare County Jail,17,0,0,0,0,0,0,0,0,,,,,
8/02/20 - 8/08/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,,,,,
8/16/20 - 8/22/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,,,,,
8/30/20 - 9/05/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,,,,,
9/06/20 - 9/12/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,No inmates housed in this facility currently.,,,,
9/13/20 - 9/19/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,No inmates housed in this facility currently.,,,,
9/20/20 - 9/26/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,,,,,
9/27/20 - 10/03/20,Tulare,Tulare County Jail,0,0,0,0,0,0,0,0,0,,,,,
10/04/20 - 10/10/20,Tulare,,,,,,,,,,,,<11,0,<11,
10/11/20 - 10/17/20,Tulare,,,,,,,,,,,,<11,<11,0,
10/18/20 - 10/24/20,Tulare,,,,,,,,,,,,<11,<11,0,
10/25/20 - 10/31/20,Tulare,,,,,,,,,,,,<11,<11,<11,
11/01/20 - 11/07/20,Tulare,,,,,,,,,,,,<11,0,<11,
7/19/20 - 7/25/20,Tulare,,,,,,,,,,,,<11,<11,<11,
7/26/20 - 8/01/20,Tulare,,,,,,,,,,,,<11,<11,<11,
8/02/20 - 8/08/20,Tulare,,,,,,,,,,,,20,<11,<11,
8/09/20 - 8/15/20,Tulare,,,,,,,,,,,,16,<11,14,
